0.00083596,0.00068599,0.0021099,0.0010341,0.0014068,0.00048173,0.0024846,0.00093207
0.00368,0.0031488,0.0076275,0.0043516,0.0055452,0.0023827,0.0086729,0.0040095
0.013676,0.012154,0.023693,0.015523,0.018638,0.0098403,0.026092,0.014592
0.042124,0.038741,0.062073,0.046079,0.052433,0.033334,0.066413,0.044105
0.10506,0.099566,0.13447,0.11127,0.12082,0.090382,0.14034,0.1082
0.20876,0.20268,0.23901,0.21545,0.2254,0.19214,0.24466,0.21216
0.33424,0.32997,0.35459,0.33886,0.3456,0.32241,0.35824,0.3366
0.44966,0.44827,0.45621,0.45117,0.45334,0.44578,0.45737,0.45043
0.53541,0.53639,0.53079,0.53435,0.53281,0.53816,0.52997,0.53487
0.58843,0.59084,0.57706,0.58582,0.58205,0.59515,0.57504,0.5871
0.61343,0.61648,0.59901,0.61014,0.60535,0.62192,0.59644,0.61175
0.61697,0.62011,0.60213,0.61358,0.60865,0.6257,0.59948,0.61524
0.60744,0.61034,0.59374,0.6043,0.59975,0.61551,0.5913,0.60583
0.60071,0.60345,0.58783,0.59777,0.59349,0.60832,0.58554,0.59921
0.64155,0.64528,0.62385,0.63752,0.63165,0.6519,0.62069,0.63949
1,1,1,1,1,1,1,1
1.6745e-10,8.931e-11,3.1837e-09,3.2933e-10,8.766e-10,2.9037e-11,5.3573e-09,2.3667e-10
1.5632e-09,8.8737e-10,2.2188e-08,2.8747e-09,6.9434e-09,3.2254e-10,3.5458e-08,2.1348e-09
1.3444e-08,8.1047e-09,1.4401e-07,2.3177e-08,5.0979e-08,3.2799e-09,2.1896e-07,1.7763e-08
1.0559e-07,6.7424e-08,8.6371e-07,1.711e-07,3.4407e-07,3.0242e-08,1.2521e-06,1.3516e-07
7.5168e-07,5.0702e-07,4.7561e-06,1.1483e-06,2.1202e-06,2.5082e-07,6.5892e-06,9.3359e-07
4.8183e-06,3.4231e-06,2.3908e-05,6.9608e-06,1.1855e-05,1.858e-06,3.173e-05,5.8159e-06
2.764e-05,2.0618e-05,0.00010912,3.7888e-05,5.9805e-05,1.221e-05,0.00013908,3.2478e-05
0.00014103,0.00011011,0.00044975,0.00018408,0.00027066,7.0735e-05,0.00055202,0.00016162
0.00063615,0.00051804,0.0016645,0.00079346,0.0010924,0.00035884,0.0019726,0.00071228
0.0025192,0.0021326,0.0054932,0.0030137,0.0039056,0.001583,0.0063028,0.0027611
