0.82901,0.012503,0.001354,0.0020165,0.0033129,0.0032697,0.0028664,0.0029096,0.0020309,0.0016852,0.0011235,0.0010083,0.0010227,0.00077781,0.00034569,0.00034569,0.00028808,0.00023046,0.00025927,0.00011523,0.00020165,0.00020165,5.7615e-05,NaN,NaN,NaN,0.010371,0.0013107,0.0011955,0.0024054,0.0027079,0.002103,0.0013828,0.0011091,0.00087863,0.00086423,0.00046092,0.00051854,0.0003745,0.00050413,0.00040331,0.00044652,0.00025927,0.00023046,0.00023046,0.00011523,8.6423e-05,5.7615e-05,NaN,NaN,NaN,0.0024342,0.00031688,0.00056175,0.0011955,0.0014116,0.0012387,0.0011955,0.0016276,0.001354,0.0010659,0.0010515,0.00080661,0.00057615,0.00069138,0.00040331,0.00040331,0.00028808,0.00031688,0.00017285,0.00023046,0.00023046,0.00011523,NaN,NaN,NaN,0.0042779,0.00061936,0.00093625,0.0021462,0.0023478,0.002319,0.0021894,0.0026215,0.0020021,0.0016708,0.0014548,0.0014692,0.00097946,0.00072019,0.00057615,0.0003889,0.00028808,0.00028808,0.00020165,0.00011523,0.00011523,0.00017285,NaN,NaN,NaN,0.059459
0.78519,0.011321,0.0013554,0.0022179,0.00402,0.0042818,0.0031882,0.0033269,0.0029264,0.0021717,0.0017712,0.0017404,0.0017866,0.0018483,0.00095493,0.00077011,0.00043126,0.00033885,0.00033885,0.00027724,0.00015402,0.00015402,0.00018483,NaN,NaN,NaN,0.011259,0.001648,0.0017866,0.002526,0.0030034,0.0024181,0.0023103,0.0019561,0.001571,0.0012476,0.00098574,0.00081631,0.00080091,0.00081631,0.00058528,0.00053908,0.00041586,0.00033885,0.00036965,0.00033885,9.2413e-05,0.00015402,NaN,NaN,NaN,0.0021409,0.00052367,0.00093953,0.0012168,0.0016018,0.0019253,0.001571,0.0015248,0.0016634,0.0015094,0.001571,0.001494,0.0014632,0.00089332,0.00089332,0.00064689,0.00043126,0.00033885,0.00027724,0.00030804,0.00021563,0.00015402,NaN,NaN,NaN,0.0030958,0.00060068,0.00083172,0.0020639,0.0023565,0.0024643,0.002911,0.0030034,0.0024181,0.0023411,0.0024951,0.0021409,0.0018945,0.001648,0.0012784,0.00097034,0.00041586,0.00030804,0.00030804,0.00030804,0.00012322,0.00027724,NaN,NaN,NaN,0.075717
0.78138,0.0089009,0.00089713,0.0014424,0.0030256,0.0036589,0.0036413,0.0024627,0.0023923,0.0025507,0.0023396,0.0018294,0.0019526,0.0015304,0.0018822,0.0009499,0.00079158,0.00066845,0.00045736,0.00028145,0.00024627,0.00010554,0.00014073,NaN,NaN,NaN,0.0088482,0.00091472,0.0010906,0.0024627,0.0023572,0.0025331,0.001935,0.0021637,0.001847,0.0014424,0.0011962,0.0009499,0.0012665,0.0013193,0.00091472,0.00063327,0.00045736,0.00035182,0.00031663,0.00021109,0.00024627,0.00017591,NaN,NaN,NaN,0.001847,0.00028145,0.00045736,0.00082677,0.0012665,0.0013017,0.0011962,0.0016535,0.0018998,0.0016887,0.0018998,0.0016359,0.0015656,0.00146,0.0011082,0.00054531,0.00049254,0.00028145,0.000387,0.00042218,0.00035182,0.00021109,NaN,NaN,NaN,0.0024979,0.000387,0.00079158,0.001935,0.0019702,0.0026034,0.0025507,0.0025507,0.0026562,0.0026738,0.0029377,0.0026562,0.0029728,0.0025683,0.0014249,0.0014073,0.00098508,0.0007564,0.00035182,0.00031663,0.00028145,0.00017591,NaN,NaN,NaN,0.082606
0.69409,0.0098937,0.0010586,0.00171,0.003074,0.0039901,0.0037051,0.0040511,0.0040919,0.0038883,0.0035422,0.0031147,0.00285,0.0025447,0.002504,0.0028297,0.001425,0.00099752,0.00050894,0.00040715,0.00032572,0.00020357,0.00020357,NaN,NaN,NaN,0.010423,0.0010382,0.0019747,0.0031351,0.0033183,0.0034811,0.0031961,0.0032165,0.0027075,0.0028093,0.0025243,0.0023818,0.0021783,0.0021783,0.0015268,0.0012622,0.0009568,0.00054965,0.00054965,0.00040715,0.00036643,0.00012214,NaN,NaN,NaN,0.0021375,0.000285,0.00048858,0.00087537,0.0016897,0.0015472,0.001649,0.001649,0.0022597,0.002219,0.0016897,0.0020154,0.0024836,0.0025243,0.0018729,0.0021375,0.0011604,0.0011197,0.00069215,0.00036643,0.00036643,0.000285,NaN,NaN,NaN,0.0024633,0.00052929,0.00079394,0.0018932,0.0020154,0.0026668,0.0037661,0.0035422,0.0038068,0.0041733,0.0041733,0.0043361,0.0041529,0.003929,0.0035218,0.0027075,0.0021783,0.00114,0.00079394,0.00054965,0.00024429,0.00024429,NaN,NaN,NaN,0.11355
0.70578,0.0065581,0.0006982,0.0013465,0.0018452,0.0027928,0.0030671,0.003117,0.0037404,0.0032915,0.0031918,0.0031668,0.0027679,0.0035409,0.0032666,0.0023938,0.0029923,0.001172,0.00082288,0.0006982,0.00049872,0.00039897,0.0003491,NaN,NaN,NaN,0.0064833,0.00079795,0.001172,0.0017206,0.0028676,0.0026432,0.0023938,0.002718,0.0022193,0.0025933,0.0025185,0.0018702,0.0023689,0.0021943,0.0017954,0.0018452,0.0013964,0.0010972,0.00067327,0.00039897,0.00019949,0.00039897,NaN,NaN,NaN,0.0017704,0.00029923,0.00039897,0.00039897,0.0012468,0.0012717,0.0010473,0.0017206,0.0019699,0.0013964,0.0020697,0.0024936,0.0024188,0.0028926,0.0024936,0.0017704,0.0014463,0.0010473,0.00074807,0.00049872,0.00039897,0.0003491,NaN,NaN,NaN,0.0017206,0.00044884,0.00049872,0.0010473,0.0020946,0.0018702,0.0020447,0.0025933,0.0031419,0.0040396,0.0044635,0.004264,0.0039399,0.0040895,0.003865,0.0035658,0.0028177,0.0011969,0.00079795,0.00049872,0.00054859,0.00054859,NaN,NaN,NaN,0.11989
0.61193,0.0084002,0.00096252,0.00099169,0.0027126,0.0039376,0.0037626,0.0040543,0.0043751,0.0047251,0.0044626,0.0043168,0.0039667,0.0043459,0.0042876,0.0041418,0.0028292,0.0031209,0.0021875,0.0010209,0.00081668,0.00052501,0.00023334,NaN,NaN,NaN,0.008371,0.00084585,0.0017792,0.0026251,0.0037042,0.0038792,0.0035001,0.0039667,0.0039667,0.0039376,0.0042876,0.0032084,0.0032959,0.0040251,0.0038792,0.0030626,0.0018375,0.0011084,0.00078752,0.00064168,0.00046668,0.00035001,NaN,NaN,NaN,0.0012542,0.00040834,0.00035001,0.00072918,0.00058335,0.0012542,0.0013125,0.0020125,0.0026251,0.0024792,0.0026542,0.0023042,0.0035001,0.0034126,0.0039376,0.0029167,0.0022459,0.0011375,0.00075835,0.00078752,0.00035001,0.00023334,NaN,NaN,NaN,0.0016334,0.000175,0.00052501,0.0011084,0.0016334,0.0019834,0.0030626,0.0035292,0.0035584,0.0040251,0.0053376,0.0044918,0.0058918,0.0056876,0.0054251,0.0048709,0.0040834,0.0033542,0.001925,0.0014,0.00072918,0.00058335,NaN,NaN,NaN,0.15211
0.65085,0.0049074,0.00076678,0.0006901,0.0013802,0.0019553,0.0021853,0.0031055,0.0026837,0.0035272,0.0032588,0.0035272,0.0037956,0.0040639,0.0033355,0.0036039,0.0033738,0.0034122,0.0031438,0.0014952,0.0006901,0.00046007,0.00061343,NaN,NaN,NaN,0.0064793,0.00084346,0.00099682,0.0010352,0.0023387,0.0027988,0.0026071,0.002147,0.0020703,0.0032588,0.0031055,0.002032,0.0029905,0.0036806,0.002377,0.0026454,0.001917,0.0018786,0.0011885,0.00076678,0.00053675,0.00046007,NaN,NaN,NaN,0.0010735,0.00030671,0.00053675,0.00061343,0.0008818,0.0013035,0.0012269,0.0015336,0.0018786,0.002032,0.0016486,0.0018403,0.0021087,0.0027221,0.0033738,0.0034889,0.0023387,0.0013802,0.0019553,0.00092014,0.0012652,0.00046007,NaN,NaN,NaN,0.0011118,0.00046007,0.00053675,0.00099682,0.0011502,0.0017253,0.0021853,0.0024154,0.0029905,0.0036039,0.004409,0.0041023,0.0053675,0.0049074,0.0052141,0.0046774,0.0040639,0.0028371,0.002147,0.0011885,0.00084346,0.00061343,NaN,NaN,NaN,0.15259
0.57275,0.0052176,0.00086063,0.00086063,0.0013985,0.0017751,0.0031736,0.0036577,0.0033887,0.0046259,0.0039266,0.0042494,0.0046797,0.004088,0.0048411,0.0054865,0.0032274,0.0029584,0.0031736,0.0033887,0.0013447,0.00096821,0.00064547,NaN,NaN,NaN,0.0074229,0.00086063,0.0012909,0.0025819,0.0023667,0.0031198,0.0043032,0.0029584,0.0049486,0.0039266,0.0045183,0.004088,0.0041956,0.0037653,0.0049486,0.0042494,0.0027971,0.0025281,0.0018826,0.00091442,0.00086063,0.00053789,NaN,NaN,NaN,0.0012909,0.00075305,0.00064547,0.00096821,0.00064547,0.0010758,0.0014523,0.002044,0.0021516,0.0017213,0.0033349,0.0020978,0.0023129,0.0039804,0.0039266,0.0030122,0.0030122,0.0019364,0.0020978,0.0012909,0.00064547,0.00086063,NaN,NaN,NaN,0.0010758,0.00053789,0.00064547,0.00053789,0.0017751,0.0010758,0.0012909,0.0026895,0.0031736,0.0046259,0.0034425,0.0053252,0.0051638,0.0057017,0.0068313,0.0058631,0.004088,0.0043569,0.0029584,0.0017751,0.00096821,0.0011834,NaN,NaN,NaN,0.18391
0.64092,0.0042878,0.00087209,0.00043605,0.0015988,0.0015988,0.0017442,0.0021076,0.0023256,0.0021076,0.003343,0.003125,0.003343,0.0028343,0.003125,0.0024709,0.0037791,0.0027616,0.003125,0.0015988,0.0014535,0.0015988,0.00087209,NaN,NaN,NaN,0.0050872,0.0013081,0.0013081,0.0010174,0.0015988,0.0022529,0.002907,0.0024709,0.0029797,0.0027616,0.0028343,0.003343,0.0025436,0.0028343,0.003561,0.0027616,0.0023256,0.0034157,0.0019622,0.0014535,0.00087209,0.00072674,NaN,NaN,NaN,0.0014535,0.0002907,0.00043605,0.00043605,0.00072674,0.0014535,0.0011628,0.0014535,0.0011628,0.0010174,0.0018895,0.0024709,0.0023983,0.0021076,0.0021802,0.0034884,0.0014535,0.0018169,0.0022529,0.0015988,0.0011628,0.0010174,NaN,NaN,NaN,0.0011628,0.00043605,0.00072674,0.0010174,0.0011628,0.0015988,0.0013081,0.0011628,0.0027616,0.0028343,0.0032703,0.003343,0.0037064,0.0038517,0.0052326,0.0042151,0.0028343,0.0040698,0.0022529,0.0024709,0.0014535,0.0011628,NaN,NaN,NaN,0.17078
0.55076,0.0051926,0.0010385,0.00069234,0.0012116,0.002077,0.002077,0.0026828,0.0032886,0.0037213,0.0024232,0.0053656,0.0051926,0.0057118,0.0063176,0.0055387,0.0038944,0.0034617,0.0047598,0.0025963,0.0023367,0.002077,0.0012116,NaN,NaN,NaN,0.0070965,0.0010385,0.0015578,0.0022501,0.0025097,0.0027694,0.0029424,0.0034617,0.0042406,0.0045002,0.0047598,0.0037213,0.0049329,0.0049329,0.006058,0.0029424,0.0045002,0.0025097,0.0021636,0.0019039,0.0019039,0.00069234,NaN,NaN,NaN,0.0017309,0.00017309,0.00069234,0.00051926,0.0015578,0.00086543,0.00086543,0.0017309,0.002077,0.0023367,0.0018174,0.0021636,0.0025963,0.0037213,0.0025097,0.002077,0.0017309,0.0034617,0.0024232,0.0019905,0.0011251,0.00086543,NaN,NaN,NaN,0.0013847,0.00051926,0.0012116,0.00051926,0.00086543,0.0010385,0.0019905,0.0015578,0.0028559,0.0035482,0.0028559,0.0050195,0.0045002,0.005106,0.0057118,0.0042406,0.0052791,0.0042406,0.0035482,0.0026828,0.002077,0.0013847,NaN,NaN,NaN,0.20182
0.61465,0.0028875,0.00105,0.00105,0.0013125,0.001575,0.001575,0.0021,0.0039375,0.0023625,0.002625,0.0034125,0.002625,0.003675,0.0043313,0.0048563,0.0045938,0.0028875,0.0034125,0.0023625,0.002625,0.0013125,0.001575,NaN,NaN,NaN,0.0060375,0.0007875,0.0002625,0.0013125,0.002625,0.0021,0.0021,0.0032813,0.0045938,0.0028875,0.0030188,0.0045938,0.0048563,0.0039375,0.0028875,0.002625,0.0032813,0.003675,0.00315,0.0018375,0.00105,0.001575,NaN,NaN,NaN,0.0013125,0.000525,0.00105,0.000525,0.000525,0.000525,0.0018375,0.0013125,0.001575,0.001575,0.0023625,0.002625,0.0023625,0.0028875,0.00315,0.0021,0.0028875,0.0018375,0.0018375,0.001575,0.001575,0.000525,NaN,NaN,NaN,0.002625,0.0002625,0.000525,0.0007875,0.0013125,0.0018375,0.0018375,0.001575,0.0028875,0.002625,0.0030188,0.0045938,0.0043313,0.0024938,0.0045938,0.002625,0.0023625,0.0021,0.0021,0.001575,0.0023625,0.0007875,NaN,NaN,NaN,0.17903
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
