18.276,26.876,7.9679,11.769,28.211,35.75,13.097,19.768
17.162,25.507,7.104,10.852,26.958,34.224,12.175,18.565
16.138,24.247,6.321,10.017,25.802,32.822,11.336,17.461
15.21,23.104,5.6269,9.2706,24.748,31.549,10.584,16.459
14.381,22.085,5.0308,8.6164,23.8,30.414,9.9214,15.565
13.654,21.194,4.5395,8.0575,22.962,29.424,9.35,14.783
13.032,20.436,4.1527,7.593,22.239,28.583,8.8683,14.116
12.512,19.812,3.8596,7.2159,21.629,27.894,8.4703,13.562
12.086,19.313,3.6419,6.9147,21.127,27.348,8.1461,13.114
11.743,18.924,3.4805,6.676,20.724,26.93,7.884,12.757
11.47,18.628,3.3602,6.4874,20.404,26.617,7.673,12.479
11.254,18.405,3.27,6.3386,20.155,26.388,7.5032,12.263
11.085,18.24,3.2018,6.2206,19.962,26.223,7.3653,12.097
10.948,18.118,3.1472,6.1234,19.809,26.106,7.2488,11.967
10.827,18.019,3.0932,6.0324,19.679,26.015,7.1376,11.856
10.688,17.913,3.0122,5.9181,19.537,25.92,7.0006,11.732
10.46,17.729,2.8336,5.7087,19.311,25.75,6.7635,11.523
9.9188,17.278,2.3048,5.1594,18.791,25.34,6.1829,11.018
9.3174,16.58,1.8355,4.6607,18.138,24.573,5.6708,10.382
