4.0502e-09,1.8126e-10,2.8215e-07,1.0969e-07,7.703e-10,1.9737e-11,7.1483e-08,1.3197e-09
2.9464e-08,1.8141e-09,1.3275e-06,5.6866e-07,6.645e-09,2.4805e-10,3.8725e-07,1.0772e-08
2.0209e-07,1.6957e-08,5.9655e-06,2.8076e-06,5.3773e-08,2.8918e-09,1.9953e-06,8.2616e-08
1.282e-06,1.4477e-07,2.5222e-05,1.2993e-05,3.9977e-07,3.0518e-08,9.6196e-06,5.8339e-07
7.4344e-06,1.1137e-06,9.9423e-05,5.5815e-05,2.6962e-06,2.8724e-07,4.2965e-05,3.7466e-06
3.9074e-05,7.6429e-06,0.00036288,0.00022096,1.6341e-05,2.3847e-06,0.00017646,2.1682e-05
0.00018467,4.6373e-05,0.0012185,0.00080072,8.8264e-05,1.7293e-05,0.00066194,0.00011215
0.00077869,0.00024655,0.0037382,0.0026373,0.00042126,0.00010847,0.0022515,0.00051417
0.0029031,0.0011375,0.010387,0.0078272,0.0017602,0.00058239,0.0068839,0.0020705
0.0094631,0.0045029,0.025843,0.020696,0.0063666,0.0026456,0.018707,0.0072409
0.026577,0.015073,0.056784,0.048058,0.019646,0.010023,0.044537,0.021674
0.0632,0.041903,0.1087,0.096572,0.050799,0.031099,0.091484,0.054546
0.12554,0.095088,0.18024,0.16664,0.10835,0.077575,0.16075,0.11369
0.20864,0.17545,0.26107,0.2487,0.19036,0.15441,0.24322,0.19615
0.29662,0.2685,0.33764,0.32827,0.28139,0.24949,0.32406,0.28628
0.37337,0.3541,0.40033,0.39427,0.36302,0.34064,0.39153,0.36636
0.43024,0.4192,0.44542,0.44203,0.42433,0.41138,0.44049,0.42624
0.46562,0.46011,0.47315,0.47147,0.46267,0.45619,0.47071,0.46363
0.48168,0.47873,0.4857,0.4848,0.4801,0.47663,0.4844,0.48061
0.48248,0.47967,0.48633,0.48547,0.48098,0.47766,0.48508,0.48147
0.47408,0.46992,0.47976,0.4785,0.47186,0.46696,0.47792,0.47258
0.46638,0.46099,0.47375,0.4721,0.4635,0.45716,0.47136,0.46443
