18.348,25.689,10.99,14.335,28.916,38.827,14.553,19.345
17.805,25.106,10.583,13.876,28.366,38.267,14.081,18.814
15.512,22.772,8.7769,11.686,26.263,35.807,12.268,16.592
15.191,22.421,8.5635,11.439,25.922,35.489,11.986,16.281
13.117,20.322,6.9411,9.4554,24.029,33.275,10.358,14.278
13.028,20.218,6.9202,9.4282,23.909,33.213,10.271,14.199
11.182,18.366,5.4783,7.6558,22.235,31.257,8.8322,12.424
11.337,18.524,5.649,7.8565,22.35,31.468,8.9472,12.59
9.7259,16.931,4.3855,6.3017,20.905,29.788,7.7036,11.055
10.124,17.352,4.7348,6.7267,21.252,30.275,8.012,11.464
8.7512,16.035,3.6422,5.3913,20.043,28.889,6.9608,10.176
9.3243,16.623,4.1112,5.9746,20.545,29.543,7.3957,10.745
8.1679,15.553,3.1591,4.8349,19.544,28.426,6.5035,9.6773
8.8193,16.193,3.6845,5.4883,20.11,29.118,6.9957,10.305
7.8219,15.3,2.8201,4.4905,19.254,28.197,6.2054,9.3943
8.449,15.911,3.3112,5.113,19.799,28.848,6.6738,9.9945
7.4405,15.031,2.3583,4.0902,18.923,27.958,5.8156,9.076
7.1637,14.804,1.9754,3.7936,18.643,27.755,5.4679,8.8169
5.44,13.217,0.67082,2.1037,17.265,26.671,3.7361,7.0086
