tau,s_type,s_age,d_own,d_type,d_age,count,count_state,ccp
1,0,0,1,0,0,1529490.0,2005683.0,0.7625781342315809
1,0,0,2,1,0,12784.0,2005683.0,0.006373888595555728
1,0,0,2,1,1,1991.0,2005683.0,0.0009926793017640376
1,0,0,2,1,2,2556.0,2005683.0,0.0012743788524906478
1,0,0,2,1,3,3717.0,2005683.0,0.0018532340354881604
1,0,0,2,1,4,4172.0,2005683.0,0.0020800894258963154
1,0,0,2,1,5,4131.0,2005683.0,0.0020596475115958004
1,0,0,2,1,6,4258.0,2005683.0,0.002122967587599835
1,0,0,2,1,7,4452.0,2005683.0,0.002219692743070565
1,0,0,2,1,8,4834.0,2005683.0,0.0024101515543582907
1,0,0,2,1,9,5288.0,2005683.0,0.002636508361490824
1,0,0,2,1,10,6088.0,2005683.0,0.003035374981988679
1,0,0,2,1,11,7191.0,2005683.0,0.0035853123350000973
1,0,0,2,1,12,7566.0,2005683.0,0.003772281063358467
1,0,0,2,1,13,7083.0,2005683.0,0.0035314653412328867
1,0,0,2,1,14,6316.0,2005683.0,0.003149051968830568
1,0,0,2,1,15,5379.0,2005683.0,0.0026818794395724547
1,0,0,2,1,16,4454.0,2005683.0,0.00222068990962181
1,0,0,2,1,17,3513.0,2005683.0,0.0017515230472612074
1,0,0,2,1,18,2381.0,2005683.0,0.001187126779256742
1,0,0,2,1,19,1978.0,2005683.0,0.0009861977191809473
1,0,0,2,1,20,1571.0,2005683.0,0.0007832743260026635
1,0,0,2,1,21,1027.0,2005683.0,0.0005120450240641218
1,0,0,2,2,0,14890.0,2005683.0,0.007423904974016332
1,0,0,2,2,1,2157.0,2005683.0,0.0010754441255173424
1,0,0,2,2,2,2738.0,2005683.0,0.00136512100865391
1,0,0,2,2,3,3847.0,2005683.0,0.0019180498613190619
1,0,0,2,2,4,4346.0,2005683.0,0.002166842915854599
1,0,0,2,2,5,4276.0,2005683.0,0.002131942086561037
1,0,0,2,2,6,4464.0,2005683.0,0.0022256757423780326
1,0,0,2,2,7,4689.0,2005683.0,0.0023378569793930546
1,0,0,2,2,8,5231.0,2005683.0,0.0026080891147803515
1,0,0,2,2,9,5868.0,2005683.0,0.0029256866613517687
1,0,0,2,2,10,6725.0,2005683.0,0.0033529725285600964
1,0,0,2,2,11,7645.0,2005683.0,0.00381166914213263
1,0,0,2,2,12,8323.0,2005683.0,0.004149708603004562
1,0,0,2,2,13,8189.0,2005683.0,0.004082898444071172
1,0,0,2,2,14,7851.0,2005683.0,0.003914377296910828
1,0,0,2,2,15,6660.0,2005683.0,0.0033205646156446457
1,0,0,2,2,16,5245.0,2005683.0,0.002615069280639064
1,0,0,2,2,17,4324.0,2005683.0,0.002155874083790908
1,0,0,2,2,18,3496.0,2005683.0,0.001743047131575628
1,0,0,2,2,19,2395.0,2005683.0,0.0011941069451154543
1,0,0,2,2,20,1724.0,2005683.0,0.0008595575671728783
1,0,0,2,2,21,1268.0,2005683.0,0.0006322035934891008
1,0,0,2,3,0,9432.0,2005683.0,0.004702637455669715
1,0,0,2,3,1,2063.0,2005683.0,0.0010285772976088444
1,0,0,2,3,2,2903.0,2005683.0,0.0014473872491315926
1,0,0,2,3,3,4420.0,2005683.0,0.002203738078250651
1,0,0,2,3,4,5242.0,2005683.0,0.0026135735308121973
1,0,0,2,3,5,5247.0,2005683.0,0.002616066447190309
1,0,0,2,3,6,5472.0,2005683.0,0.0027282476842053305
1,0,0,2,3,7,6094.0,2005683.0,0.0030383664816424133
1,0,0,2,3,8,6568.0,2005683.0,0.0032746949542873925
1,0,0,2,3,9,7067.0,2005683.0,0.0035234880088229298
1,0,0,2,3,10,7992.0,2005683.0,0.003984677538773575
1,0,0,2,3,11,8529.0,2005683.0,0.00425241675778276
1,0,0,2,3,12,8919.0,2005683.0,0.004446864235275465
1,0,0,2,3,13,8686.0,2005683.0,0.004330694332055464
1,0,0,2,3,14,7916.0,2005683.0,0.003946785209826278
1,0,0,2,3,15,6780.0,2005683.0,0.003380394608719324
1,0,0,2,3,16,5643.0,2005683.0,0.002813505424336747
1,0,0,2,3,17,4425.0,2005683.0,0.002206230994628762
1,0,0,2,3,18,3543.0,2005683.0,0.0017664805455298769
1,0,0,2,3,19,2596.0,2005683.0,0.0012943221835155405
1,0,0,2,3,20,1988.0,2005683.0,0.0009911835519371705
1,0,0,2,3,21,1281.0,2005683.0,0.0006386851760721908
1,0,0,2,4,0,8878.0,2005683.0,0.00442642232097495
1,0,0,2,4,1,1768.0,2005683.0,0.0008814952313002603
1,0,0,2,4,2,2978.0,2005683.0,0.0014847809948032665
1,0,0,2,4,3,4529.0,2005683.0,0.0022580836552934837
1,0,0,2,4,4,4802.0,2005683.0,0.002394196889538377
1,0,0,2,4,5,5027.0,2005683.0,0.0025063781265533985
1,0,0,2,4,6,5603.0,2005683.0,0.002793562093311854
1,0,0,2,4,7,5986.0,2005683.0,0.0029845194878752026
1,0,0,2,4,8,6276.0,2005683.0,0.0031291086378056753
1,0,0,2,4,9,7292.0,2005683.0,0.0036356692458379514
1,0,0,2,4,10,8918.0,2005683.0,0.004446365651999843
1,0,0,2,4,11,9708.0,2005683.0,0.0048402464397414744
1,0,0,2,4,12,10553.0,2005683.0,0.005261549307642334
1,0,0,2,4,13,10341.0,2005683.0,0.005155849653210403
1,0,0,2,4,14,9723.0,2005683.0,0.00484772518887581
1,0,0,2,4,15,8472.0,2005683.0,0.004223997511072288
1,0,0,2,4,16,6858.0,2005683.0,0.003419284104217865
1,0,0,2,4,17,5450.0,2005683.0,0.0027172788521416394
1,0,0,2,4,18,4182.0,2005683.0,0.0020850752586525387
1,0,0,2,4,19,3090.0,2005683.0,0.0015406223216729662
1,0,0,2,4,20,2204.0,2005683.0,0.0010988775394715914
1,0,0,2,4,21,1668.0,2005683.0,0.0008316369037380284
1,1,1,0,0,0,62150.0,66466.0,0.9350645442782776
1,1,1,1,0,0,1622.0,66466.0,0.02440345439773719
1,1,1,2,1,0,667.0,66466.0,0.010035205969969608
1,1,1,2,1,1,43.0,66466.0,0.000646947311407336
1,1,1,2,1,2,34.0,66466.0,0.0005115397346011494
1,1,1,2,1,3,28.0,66466.0,0.0004212680167303584
1,1,1,2,1,4,20.0,66466.0,0.00030090572623597025
1,1,1,2,1,5,18.0,66466.0,0.00027081515361237324
1,1,1,2,1,6,18.0,66466.0,0.00027081515361237324
1,1,1,2,1,7,14.0,66466.0,0.0002106340083651792
1,1,1,2,1,8,12.0,66466.0,0.00018054343574158216
1,1,1,2,1,9,10.0,66466.0,0.00015045286311798513
1,1,1,2,1,10,10.0,66466.0,0.00015045286311798513
1,1,1,2,1,11,14.0,66466.0,0.0002106340083651792
1,1,1,2,1,12,8.0,66466.0,0.0001203622904943881
1,1,1,2,1,13,8.0,66466.0,0.0001203622904943881
1,1,1,2,1,14,4.0,66466.0,6.018114524719405e-05
1,1,1,2,1,15,8.0,66466.0,0.0001203622904943881
1,1,1,2,1,16,8.0,66466.0,0.0001203622904943881
1,1,1,2,1,17,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,1,18,8.0,66466.0,0.0001203622904943881
1,1,1,2,1,19,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,1,20,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,2,0,255.0,66466.0,0.003836548009508621
1,1,1,2,2,1,22.0,66466.0,0.0003309962988595673
1,1,1,2,2,2,12.0,66466.0,0.00018054343574158216
1,1,1,2,2,3,24.0,66466.0,0.0003610868714831643
1,1,1,2,2,4,18.0,66466.0,0.00027081515361237324
1,1,1,2,2,5,10.0,66466.0,0.00015045286311798513
1,1,1,2,2,6,16.0,66466.0,0.0002407245809887762
1,1,1,2,2,7,16.0,66466.0,0.0002407245809887762
1,1,1,2,2,8,20.0,66466.0,0.00030090572623597025
1,1,1,2,2,9,8.0,66466.0,0.0001203622904943881
1,1,1,2,2,10,4.0,66466.0,6.018114524719405e-05
1,1,1,2,2,11,12.0,66466.0,0.00018054343574158216
1,1,1,2,2,12,10.0,66466.0,0.00015045286311798513
1,1,1,2,2,13,10.0,66466.0,0.00015045286311798513
1,1,1,2,2,14,8.0,66466.0,0.0001203622904943881
1,1,1,2,2,15,6.0,66466.0,9.027171787079108e-05
1,1,1,2,2,16,6.0,66466.0,9.027171787079108e-05
1,1,1,2,2,17,4.0,66466.0,6.018114524719405e-05
1,1,1,2,2,18,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,2,19,6.0,66466.0,9.027171787079108e-05
1,1,1,2,2,20,4.0,66466.0,6.018114524719405e-05
1,1,1,2,2,21,4.0,66466.0,6.018114524719405e-05
1,1,1,2,3,0,335.0,66466.0,0.005040170914452502
1,1,1,2,3,1,39.0,66466.0,0.000586766166160142
1,1,1,2,3,2,43.0,66466.0,0.000646947311407336
1,1,1,2,3,3,30.0,66466.0,0.0004513585893539554
1,1,1,2,3,4,27.0,66466.0,0.00040622273041855987
1,1,1,2,3,5,26.0,66466.0,0.00039117744410676133
1,1,1,2,3,6,18.0,66466.0,0.00027081515361237324
1,1,1,2,3,7,20.0,66466.0,0.00030090572623597025
1,1,1,2,3,8,16.0,66466.0,0.0002407245809887762
1,1,1,2,3,9,12.0,66466.0,0.00018054343574158216
1,1,1,2,3,10,10.0,66466.0,0.00015045286311798513
1,1,1,2,3,11,14.0,66466.0,0.0002106340083651792
1,1,1,2,3,12,10.0,66466.0,0.00015045286311798513
1,1,1,2,3,13,12.0,66466.0,0.00018054343574158216
1,1,1,2,3,14,8.0,66466.0,0.0001203622904943881
1,1,1,2,3,15,6.0,66466.0,9.027171787079108e-05
1,1,1,2,3,16,10.0,66466.0,0.00015045286311798513
1,1,1,2,3,17,6.0,66466.0,9.027171787079108e-05
1,1,1,2,3,18,6.0,66466.0,9.027171787079108e-05
1,1,1,2,3,19,4.0,66466.0,6.018114524719405e-05
1,1,1,2,3,21,4.0,66466.0,6.018114524719405e-05
1,1,1,2,4,0,318.0,66466.0,0.004784401047151927
1,1,1,2,4,1,31.0,66466.0,0.00046640387566575394
1,1,1,2,4,2,31.0,66466.0,0.00046640387566575394
1,1,1,2,4,3,26.0,66466.0,0.00039117744410676133
1,1,1,2,4,4,22.0,66466.0,0.0003309962988595673
1,1,1,2,4,5,31.0,66466.0,0.00046640387566575394
1,1,1,2,4,6,20.0,66466.0,0.00030090572623597025
1,1,1,2,4,7,18.0,66466.0,0.00027081515361237324
1,1,1,2,4,8,16.0,66466.0,0.0002407245809887762
1,1,1,2,4,9,18.0,66466.0,0.00027081515361237324
1,1,1,2,4,10,14.0,66466.0,0.0002106340083651792
1,1,1,2,4,11,14.0,66466.0,0.0002106340083651792
1,1,1,2,4,12,16.0,66466.0,0.0002407245809887762
1,1,1,2,4,13,10.0,66466.0,0.00015045286311798513
1,1,1,2,4,14,8.0,66466.0,0.0001203622904943881
1,1,1,2,4,15,12.0,66466.0,0.00018054343574158216
1,1,1,2,4,16,6.0,66466.0,9.027171787079108e-05
1,1,1,2,4,17,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,4,18,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,4,19,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,4,20,2.0,66466.0,3.0090572623597026e-05
1,1,1,2,4,21,4.0,66466.0,6.018114524719405e-05
1,1,2,0,0,0,63013.0,69718.0,0.9038268452910295
1,1,2,1,0,0,1834.0,69718.0,0.02630597550130526
1,1,2,2,1,0,1443.0,69718.0,0.02069766774721019
1,1,2,2,1,1,72.0,69718.0,0.0010327318626466623
1,1,2,2,1,2,62.0,69718.0,0.0008892968817235148
1,1,2,2,1,3,38.0,69718.0,0.0005450529275079606
1,1,2,2,1,4,28.0,69718.0,0.0004016179465848131
1,1,2,2,1,5,18.0,69718.0,0.00025818296566166557
1,1,2,2,1,6,16.0,69718.0,0.00022949596947703606
1,1,2,2,1,7,6.0,69718.0,8.606098855388853e-05
1,1,2,2,1,8,16.0,69718.0,0.00022949596947703606
1,1,2,2,1,9,12.0,69718.0,0.00017212197710777706
1,1,2,2,1,10,8.0,69718.0,0.00011474798473851803
1,1,2,2,1,11,10.0,69718.0,0.00014343498092314754
1,1,2,2,1,12,6.0,69718.0,8.606098855388853e-05
1,1,2,2,1,13,10.0,69718.0,0.00014343498092314754
1,1,2,2,1,14,8.0,69718.0,0.00011474798473851803
1,1,2,2,1,15,6.0,69718.0,8.606098855388853e-05
1,1,2,2,1,16,8.0,69718.0,0.00011474798473851803
1,1,2,2,1,17,4.0,69718.0,5.7373992369259014e-05
1,1,2,2,1,20,4.0,69718.0,5.7373992369259014e-05
1,1,2,2,1,21,2.0,69718.0,2.8686996184629507e-05
1,1,2,2,2,0,616.0,69718.0,0.008835594824865888
1,1,2,2,2,1,34.0,69718.0,0.0004876789351387016
1,1,2,2,2,2,24.0,69718.0,0.0003442439542155541
1,1,2,2,2,3,29.0,69718.0,0.00041596144467712787
1,1,2,2,2,4,16.0,69718.0,0.00022949596947703606
1,1,2,2,2,5,22.0,69718.0,0.0003155569580309246
1,1,2,2,2,6,26.0,69718.0,0.0003729309504001836
1,1,2,2,2,7,10.0,69718.0,0.00014343498092314754
1,1,2,2,2,8,12.0,69718.0,0.00017212197710777706
1,1,2,2,2,9,12.0,69718.0,0.00017212197710777706
1,1,2,2,2,10,12.0,69718.0,0.00017212197710777706
1,1,2,2,2,11,12.0,69718.0,0.00017212197710777706
1,1,2,2,2,12,10.0,69718.0,0.00014343498092314754
1,1,2,2,2,13,14.0,69718.0,0.00020080897329240654
1,1,2,2,2,14,18.0,69718.0,0.00025818296566166557
1,1,2,2,2,15,8.0,69718.0,0.00011474798473851803
1,1,2,2,2,16,8.0,69718.0,0.00011474798473851803
1,1,2,2,2,17,8.0,69718.0,0.00011474798473851803
1,1,2,2,2,18,4.0,69718.0,5.7373992369259014e-05
1,1,2,2,2,19,4.0,69718.0,5.7373992369259014e-05
1,1,2,2,3,0,601.0,69718.0,0.008620442353481167
1,1,2,2,3,1,44.0,69718.0,0.0006311139160618492
1,1,2,2,3,2,71.0,69718.0,0.0010183883645543475
1,1,2,2,3,3,48.0,69718.0,0.0006884879084311082
1,1,2,2,3,4,43.0,69718.0,0.0006167704179695344
1,1,2,2,3,5,24.0,69718.0,0.0003442439542155541
1,1,2,2,3,6,22.0,69718.0,0.0003155569580309246
1,1,2,2,3,7,24.0,69718.0,0.0003442439542155541
1,1,2,2,3,8,20.0,69718.0,0.0002868699618462951
1,1,2,2,3,9,18.0,69718.0,0.00025818296566166557
1,1,2,2,3,10,14.0,69718.0,0.00020080897329240654
1,1,2,2,3,11,18.0,69718.0,0.00025818296566166557
1,1,2,2,3,12,20.0,69718.0,0.0002868699618462951
1,1,2,2,3,13,10.0,69718.0,0.00014343498092314754
1,1,2,2,3,14,12.0,69718.0,0.00017212197710777706
1,1,2,2,3,15,6.0,69718.0,8.606098855388853e-05
1,1,2,2,3,17,8.0,69718.0,0.00011474798473851803
1,1,2,2,3,18,8.0,69718.0,0.00011474798473851803
1,1,2,2,3,20,2.0,69718.0,2.8686996184629507e-05
1,1,2,2,3,21,4.0,69718.0,5.7373992369259014e-05
1,1,2,2,4,0,735.0,69718.0,0.010542471097851345
1,1,2,2,4,1,83.0,69718.0,0.0011905103416621245
1,1,2,2,4,2,50.0,69718.0,0.0007171749046157377
1,1,2,2,4,3,67.0,69718.0,0.0009610143721850885
1,1,2,2,4,4,39.0,69718.0,0.0005593964256002754
1,1,2,2,4,5,26.0,69718.0,0.0003729309504001836
1,1,2,2,4,6,22.0,69718.0,0.0003155569580309246
1,1,2,2,4,7,20.0,69718.0,0.0002868699618462951
1,1,2,2,4,8,20.0,69718.0,0.0002868699618462951
1,1,2,2,4,9,18.0,69718.0,0.00025818296566166557
1,1,2,2,4,10,14.0,69718.0,0.00020080897329240654
1,1,2,2,4,11,14.0,69718.0,0.00020080897329240654
1,1,2,2,4,12,16.0,69718.0,0.00022949596947703606
1,1,2,2,4,13,12.0,69718.0,0.00017212197710777706
1,1,2,2,4,14,6.0,69718.0,8.606098855388853e-05
1,1,2,2,4,15,8.0,69718.0,0.00011474798473851803
1,1,2,2,4,16,4.0,69718.0,5.7373992369259014e-05
1,1,2,2,4,17,8.0,69718.0,0.00011474798473851803
1,1,2,2,4,18,8.0,69718.0,0.00011474798473851803
1,1,2,2,4,19,4.0,69718.0,5.7373992369259014e-05
1,1,2,2,4,20,2.0,69718.0,2.8686996184629507e-05
1,1,2,2,4,21,2.0,69718.0,2.8686996184629507e-05
1,1,3,0,0,0,61669.0,70869.0,0.8701830137295573
1,1,3,1,0,0,1974.0,70869.0,0.0278542098802015
1,1,3,2,1,0,2553.0,70869.0,0.03602421369004784
1,1,3,2,1,1,124.0,70869.0,0.0017497072062537921
1,1,3,2,1,2,64.0,70869.0,0.0009030746870987314
1,1,3,2,1,3,73.0,70869.0,0.0010300695649719906
1,1,3,2,1,4,37.0,70869.0,0.0005220900534789541
1,1,3,2,1,5,27.0,70869.0,0.0003809846336197773
1,1,3,2,1,6,22.0,70869.0,0.00031043192369018896
1,1,3,2,1,7,10.0,70869.0,0.0001411054198591768
1,1,3,2,1,8,18.0,70869.0,0.00025398975574651825
1,1,3,2,1,9,16.0,70869.0,0.00022576867177468286
1,1,3,2,1,10,18.0,70869.0,0.00025398975574651825
1,1,3,2,1,11,8.0,70869.0,0.00011288433588734143
1,1,3,2,1,12,16.0,70869.0,0.00022576867177468286
1,1,3,2,1,13,14.0,70869.0,0.0001975475878028475
1,1,3,2,1,14,8.0,70869.0,0.00011288433588734143
1,1,3,2,1,15,6.0,70869.0,8.466325191550607e-05
1,1,3,2,1,16,6.0,70869.0,8.466325191550607e-05
1,1,3,2,1,17,12.0,70869.0,0.00016932650383101215
1,1,3,2,1,18,6.0,70869.0,8.466325191550607e-05
1,1,3,2,1,20,2.0,70869.0,2.8221083971835358e-05
1,1,3,2,1,21,2.0,70869.0,2.8221083971835358e-05
1,1,3,2,2,0,934.0,70869.0,0.013179246214847113
1,1,3,2,2,1,71.0,70869.0,0.0010018484810001551
1,1,3,2,2,2,26.0,70869.0,0.0003668740916338597
1,1,3,2,2,3,24.0,70869.0,0.0003386530076620243
1,1,3,2,2,4,18.0,70869.0,0.00025398975574651825
1,1,3,2,2,5,22.0,70869.0,0.00031043192369018896
1,1,3,2,2,6,16.0,70869.0,0.00022576867177468286
1,1,3,2,2,7,16.0,70869.0,0.00022576867177468286
1,1,3,2,2,8,12.0,70869.0,0.00016932650383101215
1,1,3,2,2,9,8.0,70869.0,0.00011288433588734143
1,1,3,2,2,10,16.0,70869.0,0.00022576867177468286
1,1,3,2,2,11,12.0,70869.0,0.00016932650383101215
1,1,3,2,2,12,10.0,70869.0,0.0001411054198591768
1,1,3,2,2,13,8.0,70869.0,0.00011288433588734143
1,1,3,2,2,14,10.0,70869.0,0.0001411054198591768
1,1,3,2,2,15,8.0,70869.0,0.00011288433588734143
1,1,3,2,2,16,6.0,70869.0,8.466325191550607e-05
1,1,3,2,2,17,10.0,70869.0,0.0001411054198591768
1,1,3,2,2,18,6.0,70869.0,8.466325191550607e-05
1,1,3,2,2,19,4.0,70869.0,5.6442167943670715e-05
1,1,3,2,2,20,2.0,70869.0,2.8221083971835358e-05
1,1,3,2,3,0,759.0,70869.0,0.010709901367311519
1,1,3,2,3,1,59.0,70869.0,0.000832521977169143
1,1,3,2,3,2,61.0,70869.0,0.0008607430611409784
1,1,3,2,3,3,69.0,70869.0,0.0009736273970283199
1,1,3,2,3,4,63.0,70869.0,0.0008889641451128138
1,1,3,2,3,5,34.0,70869.0,0.0004797584275212011
1,1,3,2,3,6,22.0,70869.0,0.00031043192369018896
1,1,3,2,3,7,18.0,70869.0,0.00025398975574651825
1,1,3,2,3,8,20.0,70869.0,0.0002822108397183536
1,1,3,2,3,9,12.0,70869.0,0.00016932650383101215
1,1,3,2,3,10,12.0,70869.0,0.00016932650383101215
1,1,3,2,3,11,8.0,70869.0,0.00011288433588734143
1,1,3,2,3,12,14.0,70869.0,0.0001975475878028475
1,1,3,2,3,13,14.0,70869.0,0.0001975475878028475
1,1,3,2,3,14,10.0,70869.0,0.0001411054198591768
1,1,3,2,3,15,14.0,70869.0,0.0001975475878028475
1,1,3,2,3,16,14.0,70869.0,0.0001975475878028475
1,1,3,2,3,17,8.0,70869.0,0.00011288433588734143
1,1,3,2,3,18,2.0,70869.0,2.8221083971835358e-05
1,1,3,2,3,19,2.0,70869.0,2.8221083971835358e-05
1,1,3,2,3,21,4.0,70869.0,5.6442167943670715e-05
1,1,3,2,4,0,1196.0,70869.0,0.016876208215157545
1,1,3,2,4,1,69.0,70869.0,0.0009736273970283199
1,1,3,2,4,2,79.0,70869.0,0.0011147328168874967
1,1,3,2,4,3,106.0,70869.0,0.001495717450507274
1,1,3,2,4,4,61.0,70869.0,0.0008607430611409784
1,1,3,2,4,5,37.0,70869.0,0.0005220900534789541
1,1,3,2,4,6,26.0,70869.0,0.0003668740916338597
1,1,3,2,4,7,20.0,70869.0,0.0002822108397183536
1,1,3,2,4,8,18.0,70869.0,0.00025398975574651825
1,1,3,2,4,9,14.0,70869.0,0.0001975475878028475
1,1,3,2,4,10,14.0,70869.0,0.0001975475878028475
1,1,3,2,4,11,16.0,70869.0,0.00022576867177468286
1,1,3,2,4,12,14.0,70869.0,0.0001975475878028475
1,1,3,2,4,13,14.0,70869.0,0.0001975475878028475
1,1,3,2,4,14,8.0,70869.0,0.00011288433588734143
1,1,3,2,4,15,8.0,70869.0,0.00011288433588734143
1,1,3,2,4,16,4.0,70869.0,5.6442167943670715e-05
1,1,3,2,4,17,8.0,70869.0,0.00011288433588734143
1,1,3,2,4,18,4.0,70869.0,5.6442167943670715e-05
1,1,3,2,4,19,8.0,70869.0,0.00011288433588734143
1,1,3,2,4,21,2.0,70869.0,2.8221083971835358e-05
1,1,4,0,0,0,63289.0,73184.0,0.8647928508963708
1,1,4,1,0,0,2213.0,73184.0,0.030238850021862704
1,1,4,2,1,0,2465.0,73184.0,0.033682225623087016
1,1,4,2,1,1,149.0,73184.0,0.002035964145168343
1,1,4,2,1,2,91.0,73184.0,0.0012434411893310013
1,1,4,2,1,3,81.0,73184.0,0.0011067993003935287
1,1,4,2,1,4,80.0,73184.0,0.0010931351114997813
1,1,4,2,1,5,27.0,73184.0,0.0003689331001311762
1,1,4,2,1,6,18.0,73184.0,0.0002459554000874508
1,1,4,2,1,7,18.0,73184.0,0.0002459554000874508
1,1,4,2,1,8,10.0,73184.0,0.00013664188893747266
1,1,4,2,1,9,18.0,73184.0,0.0002459554000874508
1,1,4,2,1,10,10.0,73184.0,0.00013664188893747266
1,1,4,2,1,11,12.0,73184.0,0.00016397026672496722
1,1,4,2,1,12,12.0,73184.0,0.00016397026672496722
1,1,4,2,1,13,8.0,73184.0,0.00010931351114997814
1,1,4,2,1,14,10.0,73184.0,0.00013664188893747266
1,1,4,2,1,15,8.0,73184.0,0.00010931351114997814
1,1,4,2,1,16,10.0,73184.0,0.00013664188893747266
1,1,4,2,1,17,8.0,73184.0,0.00010931351114997814
1,1,4,2,1,18,2.0,73184.0,2.7328377787494535e-05
1,1,4,2,1,19,6.0,73184.0,8.198513336248361e-05
1,1,4,2,1,20,2.0,73184.0,2.7328377787494535e-05
1,1,4,2,1,21,2.0,73184.0,2.7328377787494535e-05
1,1,4,2,2,0,1005.0,73184.0,0.013732509838216004
1,1,4,2,2,1,79.0,73184.0,0.001079470922606034
1,1,4,2,2,2,45.0,73184.0,0.000614888500218627
1,1,4,2,2,3,36.0,73184.0,0.0004919108001749016
1,1,4,2,2,4,24.0,73184.0,0.00032794053344993443
1,1,4,2,2,5,22.0,73184.0,0.0003006121556624399
1,1,4,2,2,6,10.0,73184.0,0.00013664188893747266
1,1,4,2,2,7,14.0,73184.0,0.00019129864451246175
1,1,4,2,2,8,14.0,73184.0,0.00019129864451246175
1,1,4,2,2,9,18.0,73184.0,0.0002459554000874508
1,1,4,2,2,10,10.0,73184.0,0.00013664188893747266
1,1,4,2,2,11,18.0,73184.0,0.0002459554000874508
1,1,4,2,2,12,20.0,73184.0,0.0002732837778749453
1,1,4,2,2,13,8.0,73184.0,0.00010931351114997814
1,1,4,2,2,14,12.0,73184.0,0.00016397026672496722
1,1,4,2,2,15,6.0,73184.0,8.198513336248361e-05
1,1,4,2,2,16,2.0,73184.0,2.7328377787494535e-05
1,1,4,2,2,17,6.0,73184.0,8.198513336248361e-05
1,1,4,2,2,18,6.0,73184.0,8.198513336248361e-05
1,1,4,2,2,19,4.0,73184.0,5.465675557498907e-05
1,1,4,2,2,20,6.0,73184.0,8.198513336248361e-05
1,1,4,2,2,21,4.0,73184.0,5.465675557498907e-05
1,1,4,2,3,0,773.0,73184.0,0.010562418014866638
1,1,4,2,3,1,72.0,73184.0,0.0009838216003498032
1,1,4,2,3,2,99.0,73184.0,0.0013527547004809795
1,1,4,2,3,3,91.0,73184.0,0.0012434411893310013
1,1,4,2,3,4,76.0,73184.0,0.0010384783559247923
1,1,4,2,3,5,52.0,73184.0,0.0007105378224748579
1,1,4,2,3,6,39.0,73184.0,0.0005329033668561434
1,1,4,2,3,7,22.0,73184.0,0.0003006121556624399
1,1,4,2,3,8,20.0,73184.0,0.0002732837778749453
1,1,4,2,3,9,20.0,73184.0,0.0002732837778749453
1,1,4,2,3,10,18.0,73184.0,0.0002459554000874508
1,1,4,2,3,11,18.0,73184.0,0.0002459554000874508
1,1,4,2,3,12,10.0,73184.0,0.00013664188893747266
1,1,4,2,3,13,14.0,73184.0,0.00019129864451246175
1,1,4,2,3,14,16.0,73184.0,0.00021862702229995628
1,1,4,2,3,15,10.0,73184.0,0.00013664188893747266
1,1,4,2,3,16,8.0,73184.0,0.00010931351114997814
1,1,4,2,3,17,4.0,73184.0,5.465675557498907e-05
1,1,4,2,3,18,8.0,73184.0,0.00010931351114997814
1,1,4,2,3,19,4.0,73184.0,5.465675557498907e-05
1,1,4,2,3,20,4.0,73184.0,5.465675557498907e-05
1,1,4,2,4,0,1246.0,73184.0,0.017025579361609096
1,1,4,2,4,1,103.0,73184.0,0.0014074114560559685
1,1,4,2,4,2,59.0,73184.0,0.0008061871447310888
1,1,4,2,4,3,101.0,73184.0,0.001380083078268474
1,1,4,2,4,4,122.0,73184.0,0.0016670310450371665
1,1,4,2,4,5,55.0,73184.0,0.0007515303891560997
1,1,4,2,4,6,22.0,73184.0,0.0003006121556624399
1,1,4,2,4,7,24.0,73184.0,0.00032794053344993443
1,1,4,2,4,8,24.0,73184.0,0.00032794053344993443
1,1,4,2,4,9,20.0,73184.0,0.0002732837778749453
1,1,4,2,4,10,18.0,73184.0,0.0002459554000874508
1,1,4,2,4,11,16.0,73184.0,0.00021862702229995628
1,1,4,2,4,12,14.0,73184.0,0.00019129864451246175
1,1,4,2,4,13,12.0,73184.0,0.00016397026672496722
1,1,4,2,4,14,14.0,73184.0,0.00019129864451246175
1,1,4,2,4,15,16.0,73184.0,0.00021862702229995628
1,1,4,2,4,16,6.0,73184.0,8.198513336248361e-05
1,1,4,2,4,17,4.0,73184.0,5.465675557498907e-05
1,1,4,2,4,18,8.0,73184.0,0.00010931351114997814
1,1,4,2,4,19,2.0,73184.0,2.7328377787494535e-05
1,1,4,2,4,21,2.0,73184.0,2.7328377787494535e-05
1,1,5,0,0,0,65980.0,75098.0,0.8785853151881542
1,1,5,1,0,0,2313.0,75098.0,0.030799754986817224
1,1,5,2,1,0,1897.0,75098.0,0.025260326506697916
1,1,5,2,1,1,135.0,75098.0,0.0017976510692694879
1,1,5,2,1,2,122.0,75098.0,0.0016245439292657594
1,1,5,2,1,3,112.0,75098.0,0.0014913845908013528
1,1,5,2,1,4,88.0,75098.0,0.0011718021784867772
1,1,5,2,1,5,70.0,75098.0,0.0009321153692508456
