18.622,21.934,15.833,16.564,20.676,22.905,16.825,19.127
17.618,21.064,14.321,15.423,19.76,22.068,15.708,18.147
16.733,20.305,13.004,14.412,18.957,21.339,14.719,17.285
15.963,19.649,11.866,13.528,18.263,20.711,13.854,16.535
15.3,19.09,10.888,12.763,17.669,20.177,13.106,15.891
14.737,18.619,10.053,12.108,17.167,19.727,12.467,15.345
14.263,18.225,9.3436,11.553,16.746,19.352,11.925,14.885
13.864,17.896,8.7398,11.082,16.394,19.039,11.467,14.499
13.523,17.617,8.2172,10.678,16.094,18.773,11.073,14.169
13.218,17.368,7.7419,10.314,15.827,18.538,10.719,13.875
12.913,17.119,7.2603,9.9475,15.559,18.301,10.363,13.58
12.534,16.807,6.6728,9.4982,15.225,18.004,9.9261,13.214
11.896,16.257,5.7644,8.7686,14.646,17.475,9.2122,12.592
10.068,14.392,4.0958,6.9866,12.793,15.602,7.4216,10.756
9.1384,13.605,2.572,5.8807,11.961,14.846,6.3481,9.8549
