174.92
161.7
148.42
135.54
123.26
111.66
100.79
90.675
81.331
72.757
64.947
57.886
51.553
45.916
40.939
36.574
32.764
29.435
26.485
23.759
20.998
17.703
12.699
2.0691
147.67
137.56
127.39
117.47
107.93
98.866
90.314
82.293
74.814
67.877
61.477
55.604
50.242
45.37
40.958
36.974
33.37
30.084
27.026
24.058
20.941
17.211
11.773
0.91224
292.21
268.48
244.63
221.48
199.32
178.31
158.53
140.06
122.94
107.21
92.886
79.965
68.443
58.295
49.478
41.927
35.552
30.243
25.862
22.225
19.063
15.885
11.555
2.2401
249.3
229.37
209.28
189.78
171.12
153.45
136.85
121.36
107.02
93.859
81.874
71.069
61.428
52.923
45.51
39.128
33.699
29.128
25.294
22.033
19.088
15.98
11.586
2.0936
